orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
10910,WILMK,1,11/10/2023,11/21/2023,11/16/2023,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,Finland,21240,Finland
10911,GODOS,3,2/17/2021,3/12/2021,2/18/2021,1,38.19,Godos Cocina TÃ­pica,C/ Romero,Sevilla,Spain,41101,Spain
10912,HUNGO,2,2/6/2023,2/19/2023,2/10/2023,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10913,QUEEN,4,7/8/2022,8/1/2022,7/10/2022,1,33.05,Queen Cozinha,Alameda dos CanÃ rios,Sao Paulo,SP,05487-020,Brazil
10914,QUEEN,6,9/12/2020,9/20/2020,9/15/2020,1,21.19,Queen Cozinha,Alameda dos CanÃ rios,Sao Paulo,SP,05487-020,Brazil
10915,TORTU,2,3/13/2022,3/31/2022,3/18/2022,2,3.51,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,Mexico,5033,Mexico
10916,RANCH,1,8/4/2023,8/28/2023,8/7/2023,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,Argentina,1010,Argentina
10917,ROMEY,4,6/30/2020,7/27/2020,7/6/2020,2,8.29,Romero y tomillo,Gran VÃ­a,Madrid,Spain,28001,Spain
10918,BOTTM,3,12/11/2024,12/21/2024,12/15/2024,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10919,LINOD,2,10/7/2021,10/19/2021,10/9/2021,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10920,AROUT,4,12/24/2024,1/11/2025,12/27/2024,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10921,VAFFE,1,4/29/2020,5/27/2020,5/6/2020,1,176.48,Vaffeljernet,Smagsloget 45,Ã…rhus,Denmark,8200,Denmark
10922,HANAR,5,11/19/2020,11/26/2020,11/21/2020,3,62.74,Hanari Carnes,Rua do PaÃ§o,Rio de Janeiro,RJ,05454-876,Brazil
10923,LAMAI,7,7/4/2020,7/21/2020,7/8/2020,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,France,31000,France
10924,BERGS,3,7/24/2024,8/5/2024,7/24/2024,2,151.52,Berglunds snabbkÃ¶p,BerguvsvÃ¤gen  8,LuleÃ¥,Sweden,S-958 22,Sweden
10925,HANAR,3,12/13/2023,12/21/2023,12/17/2023,1,2.27,Hanari Carnes,Rua do PaÃ§o,Rio de Janeiro,RJ,05454-876,Brazil
10926,ANATR,4,11/25/2020,12/2/2020,11/25/2020,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la ConstituciÃ³n 2222,MÃ©xico D.F.,Mexico,5021,Mexico
10927,LACOR,4,10/17/2020,11/13/2020,10/17/2020,1,19.79,La corne d'abondance, avenue de l'Europe,Versailles,France,78000,France
10928,GALED,1,6/16/2024,7/1/2024,6/21/2024,1,1.36,GalerÃ­a del gastronÃ³mo,Rambla de CataluÃ±a,Barcelona,Spain,8022,Spain
10929,FRANK,6,11/20/2024,12/9/2024,11/21/2024,1,33.93,Frankenversand,Berliner Platz 43,MÃ¼nchen,Germany,80805,Germany
10930,SUPRD,4,4/6/2023,5/6/2023,4/13/2023,3,15.55,SuprÃªmes dÃ©lices,Boulevard Tirou,Charleroi,Belgium,B-6000,Belgium
10931,RICSU,4,5/21/2024,6/13/2024,5/26/2024,2,13.6,Richter Supermarkt,Starenweg 5,GenÃ¨ve,Switzerland,1204,Switzerland
10932,BONAP,8,10/24/2023,11/20/2023,10/26/2023,1,134.64,Bon app', rue des Bouchers,Marseille,France,13008,France
10933,ISLAT,6,6/11/2021,6/21/2021,6/18/2021,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10934,LEHMS,3,12/11/2020,12/29/2020,12/16/2020,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Germany,60528,Germany
10935,WELLI,4,12/10/2024,1/3/2025,12/11/2024,3,47.59,Wellington Importadora,Rua do Mercado,Resende,SP,08737-363,Brazil
10936,GREAL,3,7/7/2021,7/16/2021,7/9/2021,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10937,CACTU,7,1/20/2023,2/6/2023,1/22/2023,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,Argentina,1010,Argentina
10938,QUICK,3,5/13/2020,5/26/2020,5/20/2020,2,31.89,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,Germany,1307,Germany
10939,MAGAA,2,7/26/2023,8/15/2023,7/29/2023,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Italy,24100,Italy
10940,BONAP,8,1/19/2021,2/2/2021,1/25/2021,3,19.77,Bon app', rue des Bouchers,Marseille,France,13008,France
10941,SAVEA,7,3/23/2023,4/3/2023,3/25/2023,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10942,REGGC,9,7/1/2024,7/21/2024,7/1/2024,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Italy,42100,Italy
10943,BSBEV,4,2/7/2022,2/15/2022,2/8/2022,2,2.17,B's Beverages,Fauntleroy Circus,London,UK,EC2 5NT,UK
10944,BOTTM,6,1/20/2020,2/2/2020,1/20/2020,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10945,MORGK,4,7/15/2021,8/10/2021,7/17/2021,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Germany,4179,Germany
10946,VAFFE,1,1/13/2022,1/26/2022,1/17/2022,2,27.2,Vaffeljernet,Smagsloget 45,Ã…rhus,Denmark,8200,Denmark
10947,BSBEV,3,10/2/2023,10/26/2023,10/7/2023,2,3.26,B's Beverages,Fauntleroy Circus,London,UK,EC2 5NT,UK
10948,GODOS,3,8/22/2024,9/3/2024,8/28/2024,3,23.39,Godos Cocina TÃ­pica,C/ Romero,Sevilla,Spain,41101,Spain
10949,BOTTM,2,4/2/2021,4/29/2021,4/5/2021,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10950,MAGAA,1,1/8/2023,2/6/2023,1/9/2023,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Italy,24100,Italy
10951,RICSU,9,7/31/2023,8/19/2023,8/7/2023,2,30.85,Richter Supermarkt,Starenweg 5,GenÃ¨ve,Switzerland,1204,Switzerland
10952,ALFKI,1,5/26/2024,6/15/2024,5/27/2024,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,Germany,12209,Germany
10953,AROUT,9,8/15/2024,8/29/2024,8/16/2024,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10954,LINOD,5,6/16/2020,7/4/2020,6/18/2020,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10955,FOLKO,8,3/17/2022,3/31/2022,3/20/2022,2,3.26,Folk och fÃ¤ HB,Ã…kergatan 24,BrÃ¤cke,Sweden,S-844 67,Sweden
10956,BLAUS,6,4/2/2021,4/19/2021,4/9/2021,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Germany,68306,Germany
10957,HILAA,8,2/3/2023,2/11/2023,2/5/2023,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San CristÃ³bal,TÃ¡chira,5022,Venezuela
10958,OCEAN,7,6/29/2020,7/26/2020,7/2/2020,2,49.56,OcÃ©ano AtlÃ¡ntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,1010,Argentina
10959,GOURL,6,9/1/2021,9/15/2021,9/5/2021,2,4.98,Gourmet Lanchonetes,Av. Brasil,Campinas,SP,04876-786,Brazil
10960,HILAA,3,6/8/2023,7/2/2023,6/9/2023,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San CristÃ³bal,TÃ¡chira,5022,Venezuela
10961,QUEEN,8,1/22/2023,1/31/2023,1/27/2023,1,104.47,Queen Cozinha,Alameda dos CanÃ rios,Sao Paulo,SP,05487-020,Brazil
10962,QUICK,8,10/10/2024,10/19/2024,10/13/2024,2,275.79,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,Germany,1307,Germany
10963,FURIB,9,2/15/2024,2/22/2024,2/21/2024,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Portugal,1675,Portugal
10964,SPECD,3,7/9/2022,7/20/2022,7/13/2022,2,87.38,SpÃ©cialitÃ©s du monde, rue Lauriston,Paris,France,75016,France
10965,OLDWO,6,1/12/2020,1/26/2020,1/17/2020,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10966,CHOPS,4,3/15/2020,3/29/2020,3/16/2020,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,Switzerland,3012,Switzerland
10967,TOMSP,2,9/14/2020,9/30/2020,9/17/2020,2,62.22,Toms SpezialitÃ¤ten,Luisenstr. 48,MÃ¼nster,Germany,44087,Germany
10968,ERNSH,1,7/14/2020,8/1/2020,7/21/2020,3,74.6,Ernst Handel,Kirchgasse 6,Graz,Austria,8010,Austria
10969,COMMI,1,9/27/2024,10/18/2024,9/30/2024,2,0.21,ComÃ©rcio Mineiro,Av. dos LusÃ­adas,Sao Paulo,SP,05432-043,Brazil
10970,BOLID,9,10/9/2022,11/5/2022,10/15/2022,1,16.16,BÃ³lido Comidas preparadas,C/ Araquil,Madrid,Spain,28023,Spain
10971,FRANR,2,12/12/2022,1/1/2023,12/13/2022,2,121.82,France restauration, rue Royale,Nantes,France,44000,France
10972,LACOR,4,5/30/2024,6/10/2024,6/2/2024,2,0.02,La corne d'abondance, avenue de l'Europe,Versailles,France,78000,France
10973,LACOR,6,8/3/2020,8/19/2020,8/9/2020,2,15.17,La corne d'abondance, avenue de l'Europe,Versailles,France,78000,France
10974,SPLIR,3,2/8/2024,2/20/2024,2/12/2024,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10975,BOTTM,1,11/6/2023,11/17/2023,11/11/2023,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10976,HILAA,1,12/31/2023,1/20/2024,1/7/2024,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San CristÃ³bal,TÃ¡chira,5022,Venezuela
10977,FOLKO,8,6/4/2024,6/22/2024,6/7/2024,3,208.5,Folk och fÃ¤ HB,Ã…kergatan 24,BrÃ¤cke,Sweden,S-844 67,Sweden
10978,MAISD,9,9/19/2024,10/11/2024,9/19/2024,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Belgium,B-1180,Belgium
10979,ERNSH,8,5/4/2021,6/1/2021,5/4/2021,2,353.07,Ernst Handel,Kirchgasse 6,Graz,Austria,8010,Austria
10980,FOLKO,4,4/24/2021,5/11/2021,4/27/2021,1,1.26,Folk och fÃ¤ HB,Ã…kergatan 24,BrÃ¤cke,Sweden,S-844 67,Sweden
10981,HANAR,1,3/19/2020,4/9/2020,3/24/2020,2,193.37,Hanari Carnes,Rua do PaÃ§o,Rio de Janeiro,RJ,05454-876,Brazil
10982,BOTTM,2,7/26/2020,8/13/2020,7/26/2020,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10983,SAVEA,2,4/5/2020,4/25/2020,4/5/2020,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10984,SAVEA,1,10/17/2023,11/15/2023,10/17/2023,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10985,HUNGO,2,2/6/2021,2/16/2021,2/8/2021,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10986,OCEAN,8,12/2/2024,1/1/2025,12/2/2024,2,217.86,OcÃ©ano AtlÃ¡ntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,1010,Argentina
10987,EASTC,8,2/1/2024,2/29/2024,2/6/2024,1,185.48,Eastern Connection,35 King George,London,UK,WX3 6FW,UK
10988,RATTC,3,3/25/2024,4/8/2024,3/26/2024,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10989,QUEDE,2,10/3/2022,10/19/2022,10/10/2022,1,34.76,Que DelÃ­cia,Rua da Panificadora,Rio de Janeiro,RJ,02389-673,Brazil
10990,ERNSH,2,11/25/2023,12/4/2023,11/27/2023,3,117.61,Ernst Handel,Kirchgasse 6,Graz,Austria,8010,Austria
10991,QUICK,1,8/31/2020,9/22/2020,9/5/2020,1,38.51,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,Germany,1307,Germany
10992,THEBI,1,11/1/2023,11/22/2023,11/6/2023,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10993,FOLKO,7,3/13/2020,4/10/2020,3/18/2020,3,8.81,Folk och fÃ¤ HB,Ã…kergatan 24,BrÃ¤cke,Sweden,S-844 67,Sweden
10994,VAFFE,2,6/23/2022,7/17/2022,6/24/2022,3,65.53,Vaffeljernet,Smagsloget 45,Ã…rhus,Denmark,8200,Denmark
10995,PERIC,1,2/11/2022,3/1/2022,2/18/2022,3,46,Pericles Comidas clÃ¡sicas,Calle Dr. Jorge Cash 321,MÃ©xico D.F.,Mexico,5033,Mexico
10996,QUICK,4,10/3/2023,10/20/2023,10/5/2023,2,1.12,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,Germany,1307,Germany
10997,LILAS,8,9/30/2022,10/10/2022,10/7/2022,2,73.91,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10998,WOLZA,8,12/31/2024,1/23/2025,1/4/2025,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Poland,01-012,Poland
10999,OTTIK,6,3/13/2023,3/28/2023,3/18/2023,2,96.35,Ottilies KÃ¤seladen,Mehrheimerstr. 369,KÃ¶ln,Germany,50739,Germany
11000,RATTC,2,9/12/2022,10/11/2022,9/19/2022,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
11001,FOLKO,2,10/24/2024,11/4/2024,10/28/2024,2,197.3,Folk och fÃ¤ HB,Ã…kergatan 24,BrÃ¤cke,Sweden,S-844 67,Sweden
11002,SAVEA,4,1/11/2022,2/6/2022,1/12/2022,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11003,THECR,3,5/23/2022,6/4/2022,5/26/2022,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
11004,MAISD,3,1/22/2024,2/8/2024,1/29/2024,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Belgium,B-1180,Belgium
11005,WILMK,2,10/13/2020,11/7/2020,10/13/2020,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,Finland,21240,Finland
11006,GREAL,3,2/28/2023,3/7/2023,3/1/2023,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11007,PRINI,8,12/16/2024,1/14/2025,12/16/2024,2,202.24,Princesa Isabel Vinhos,Estrada da saÃºde n. 58,Lisboa,Portugal,1756,Portugal
11008,ERNSH,7,8/9/2024,9/3/2024,8/10/2024,3,79.46,Ernst Handel,Kirchgasse 6,Graz,Austria,8010,Austria
11009,GODOS,2,1/1/2020,1/24/2020,1/1/2020,1,59.11,Godos Cocina TÃ­pica,C/ Romero,Sevilla,Spain,41101,Spain
11010,REGGC,2,9/28/2024,10/22/2024,9/29/2024,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Italy,42100,Italy
11011,ALFKI,3,12/9/2024,12/21/2024,12/9/2024,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,Germany,12209,Germany
11012,FRANK,1,6/22/2021,7/1/2021,6/26/2021,3,242.95,Frankenversand,Berliner Platz 43,MÃ¼nchen,Germany,80805,Germany
11013,ROMEY,2,7/3/2023,7/13/2023,7/3/2023,1,32.99,Romero y tomillo,Gran VÃ­a,Madrid,Spain,28001,Spain
11014,LINOD,2,7/27/2024,8/9/2024,8/2/2024,3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11015,SANTG,2,11/27/2023,12/18/2023,12/4/2023,2,4.62,SantÃ© Gourmet,Erling Skakkes gate 78,Stavern,Norway,4110,Norway
11016,AROUT,9,6/22/2022,7/10/2022,6/24/2022,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
11017,ERNSH,9,11/24/2022,12/24/2022,11/28/2022,2,754.26,Ernst Handel,Kirchgasse 6,Graz,Austria,8010,Austria
11018,LONEP,4,3/7/2023,3/23/2023,3/12/2023,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
11019,RANCH,6,12/26/2024,1/19/2025,1/2/2025,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,Argentina,1010,Argentina
11020,OTTIK,2,10/24/2020,11/19/2020,10/27/2020,2,43.3,Ottilies KÃ¤seladen,Mehrheimerstr. 369,KÃ¶ln,Germany,50739,Germany
11021,QUICK,3,9/28/2024,10/18/2024,10/4/2024,1,297.18,QUICK-Stop,TaucherstraÃŸe 10,Cunewalde,Germany,1307,Germany
11022,HANAR,9,8/4/2022,8/23/2022,8/5/2022,2,6.27,Hanari Carnes,Rua do PaÃ§o,Rio de Janeiro,RJ,05454-876,Brazil
11023,BSBEV,1,8/1/2024,8/27/2024,8/3/2024,2,123.83,B's Beverages,Fauntleroy Circus,London,UK,EC2 5NT,UK
11024,EASTC,4,11/3/2022,11/12/2022,11/7/2022,1,74.36,Eastern Connection,35 King George,London,UK,WX3 6FW,UK
11025,WARTH,6,5/7/2024,5/15/2024,5/11/2024,3,29.17,Wartian Herkku,Torikatu 38,Oulu,Finland,90110,Finland
11026,FRANS,4,6/23/2023,7/12/2023,6/24/2023,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,10100,Italy
11027,BOTTM,1,8/17/2020,8/30/2020,8/21/2020,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11028,KOENE,2,10/18/2020,10/25/2020,10/18/2020,1,29.59,KÃ¶niglich Essen,Maubelstr. 90,Brandenburg,Germany,14776,Germany
11029,CHOPS,4,5/3/2020,5/30/2020,5/10/2020,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,Switzerland,3012,Switzerland
11030,SAVEA,7,6/2/2020,6/29/2020,6/4/2020,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11031,SAVEA,6,6/5/2020,6/21/2020,6/5/2020,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11032,WHITC,2,5/1/2021,5/31/2021,5/7/2021,3,606.19,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11033,RICSU,7,2/26/2021,3/7/2021,3/3/2021,3,84.74,Richter Supermarkt,Starenweg 5,GenÃ¨ve,Switzerland,1204,Switzerland
11034,OLDWO,8,5/31/2024,6/22/2024,6/3/2024,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
11035,SUPRD,2,9/21/2024,10/13/2024,9/24/2024,2,0.17,SuprÃªmes dÃ©lices,Boulevard Tirou,Charleroi,Belgium,B-6000,Belgium
11036,DRACD,8,4/7/2020,5/3/2020,4/12/2020,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,Germany,52066,Germany
11037,GODOS,7,10/10/2020,10/24/2020,10/11/2020,1,3.2,Godos Cocina TÃ­pica,C/ Romero,Sevilla,Spain,41101,Spain
11038,SUPRD,1,9/12/2022,10/1/2022,9/13/2022,2,29.59,SuprÃªmes dÃ©lices,Boulevard Tirou,Charleroi,Belgium,B-6000,Belgium
11039,LINOD,1,3/15/2023,3/22/2023,3/16/2023,2,65,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11040,GREAL,4,2/13/2024,2/23/2024,2/13/2024,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11041,CHOPS,3,11/9/2022,11/22/2022,11/11/2022,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,Switzerland,3012,Switzerland
11042,COMMI,2,8/7/2020,8/29/2020,8/7/2020,1,29.99,ComÃ©rcio Mineiro,Av. dos LusÃ­adas,Sao Paulo,SP,05432-043,Brazil
11043,SPECD,5,5/27/2020,6/23/2020,6/2/2020,2,8.8,SpÃ©cialitÃ©s du monde, rue Lauriston,Paris,France,75016,France
11044,WOLZA,4,9/17/2023,10/15/2023,9/23/2023,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Poland,01-012,Poland
11045,BOTTM,6,10/5/2021,10/20/2021,10/6/2021,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11046,WANDK,8,10/25/2022,11/5/2022,10/26/2022,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Germany,70563,Germany
11047,EASTC,7,12/2/2022,12/16/2022,12/7/2022,3,46.62,Eastern Connection,35 King George,London,UK,WX3 6FW,UK
11048,BOTTM,7,12/22/2023,1/11/2024,12/27/2023,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11049,GOURL,3,6/20/2021,7/4/2021,6/22/2021,1,8.34,Gourmet Lanchonetes,Av. Brasil,Campinas,SP,04876-786,Brazil
11050,FOLKO,8,12/9/2023,12/27/2023,12/13/2023,2,59.41,Folk och fÃ¤ HB,Ã…kergatan 24,BrÃ¤cke,Sweden,S-844 67,Sweden
11051,LAMAI,7,6/20/2020,7/9/2020,6/23/2020,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,France,31000,France
11052,HANAR,3,10/21/2020,11/8/2020,10/22/2020,1,67.26,Hanari Carnes,Rua do PaÃ§o,Rio de Janeiro,RJ,05454-876,Brazil
11053,PICCO,2,3/21/2020,4/18/2020,3/27/2020,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,Austria,5020,Austria
11054,CACTU,8,12/22/2020,1/15/2021,12/28/2020,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,Argentina,1010,Argentina
11055,HILAA,7,11/26/2021,12/24/2021,11/27/2021,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San CristÃ³bal,TÃ¡chira,5022,Venezuela
11056,EASTC,8,5/28/2023,6/10/2023,5/31/2023,2,278.96,Eastern Connection,35 King George,London,UK,WX3 6FW,UK
11057,NORTS,3,4/17/2024,4/27/2024,4/21/2024,3,4.13,North/South,South House 300 Queensbridge,London,UK,SW7 1RZ,UK
11058,BLAUS,9,7/4/2022,7/26/2022,7/6/2022,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Germany,68306,Germany
11059,RICAR,2,10/26/2020,11/23/2020,10/29/2020,2,85.8,Ricardo Adocicados,Av. Copacabana,Rio de Janeiro,RJ,02389-890,Brazil
11060,FRANS,2,11/16/2024,11/25/2024,11/20/2024,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,Italy,10100,Italy
11061,GREAL,4,5/7/2022,5/17/2022,5/14/2022,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11062,REGGC,4,10/4/2023,10/17/2023,10/5/2023,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Italy,42100,Italy
11063,HUNGO,3,1/31/2023,2/8/2023,2/1/2023,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
11064,SAVEA,1,7/2/2020,7/27/2020,7/8/2020,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11065,LILAS,8,10/16/2023,10/31/2023,10/22/2023,1,12.91,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11066,WHITC,7,7/6/2023,8/1/2023,7/10/2023,2,44.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11067,DRACD,1,6/18/2023,7/5/2023,6/23/2023,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,Germany,52066,Germany
11068,QUEEN,8,1/6/2020,1/14/2020,1/10/2020,2,81.75,Queen Cozinha,Alameda dos CanÃ rios,Sao Paulo,SP,05487-020,Brazil
11069,TORTU,1,2/15/2022,2/26/2022,2/19/2022,2,15.67,Tortuga Restaurante,Avda. Azteca 123,MÃ©xico D.F.,Mexico,5033,Mexico
11070,LEHMS,2,7/16/2020,8/14/2020,7/17/2020,1,136,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Germany,60528,Germany
11071,LILAS,1,11/9/2020,12/7/2020,11/16/2020,1,0.93,LILA-Supermercado,Carrera 52 con Ave. BolÃ­var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11072,ERNSH,4,10/24/2024,11/10/2024,10/29/2024,2,258.64,Ernst Handel,Kirchgasse 6,Graz,Austria,8010,Austria
11073,PERIC,2,8/7/2022,9/5/2022,8/8/2022,2,24.95,Pericles Comidas clÃ¡sicas,Calle Dr. Jorge Cash 321,MÃ©xico D.F.,Mexico,5033,Mexico
11074,SIMOB,7,3/3/2022,3/28/2022,3/10/2022,2,18.44,Simons bistro,VinbÃ¦ltet 34,Kobenhavn,Denmark,1734,Denmark
11075,RICSU,8,2/18/2023,3/18/2023,2/25/2023,2,6.19,Richter Supermarkt,Starenweg 5,GenÃ¨ve,Switzerland,1204,Switzerland
11076,BONAP,4,10/18/2021,11/12/2021,10/20/2021,2,38.28,Bon app', rue des Bouchers,Marseille,France,13008,France
11077,RATTC,1,2/27/2024,3/17/2024,2/29/2024,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
